,symbol,sector,industry,ipo_date,sym_day0_OTC,sym_1day_ret,sym_5day_ret,sym_22day_ret,sym_91day_ret,sym_252day_ret,iwv_day0_OTC,iwv_1day_ret,iwv_5day_ret,iwv_22day_ret,iwv_91day_ret,iwv_252day_ret
598,ANEW, , ,2020-10-16,-0.0034930937612189794,-0.013520163385521644,-0.019529305376476014,-0.011442108081425983,0.0880967218744464,0.021499760996072093,-0.004480583259831139,-0.015018887598985398,-0.24709016780076687,0.04402912765765965,0.12705663447286364,0.08409461421886988
599,DXGE, , ,2013-10-17,0.005179249354217985,0.006341861390911863,0.008719853536222955,0.022195691363068537,0.07332547741740658,-0.04028112333461831,0.010086324404724678,0.007201015660602161,0.6754231377262923,0.034757429160791053,0.08108985758374754,0.08186996136081048
600,FLAU, , ,2017-11-06,0.0,0.0,0.01470603688419847,-0.0103338092497266,0.047192415302813595,-0.03552483680203167,0.002287023777250541,-0.0020209888928774955,0.05775893196453219,0.01590715536181042,0.05460533449271576,0.06996371315390282
601,WBIY, , ,2016-12-22,0.0008006588522893043,-0.0012397802863000074,-0.007480978419134532,-0.019482357119737892,-0.030212352355391547,0.13542993212477428,-0.002679174097145798,0.0021639573571530235,0.2262237900702646,0.019476104361761726,0.060100400933752685,0.20367064866794027
602,IMOM, , ,2015-12-23,0.0043547351288537595,-0.0067009348367280674,0.00867144638158801,-0.09026424770616948,-0.026803267405778874,-0.10330067762881046,0.006003317155377719,-0.0014625890211223957,0.3775839175531932,-0.08279833258270763,-0.0029297709117805937,0.12715818596734407
603,ERM, , ,2017-04-12,-0.00349483773205872,-0.007514964245733502,-0.0055108241921428824,0.002003936069870038,0.012511137511137527,0.09641188556023716,-0.004091059475545777,-0.006990139107923343,0.17937968824312933,0.02025090977210975,0.03775172787449721,0.1561106027477912
604,VCAR, , ,2020-12-29,-0.021176506491268343,0.039743614431904994,0.07371795753520427,0.13141028874019312,0.012511137511137527,0.09641188556023716,-0.008569507443843993,0.002656085737727798,-0.30977353822548803,0.0017106631957439777,0.03775172787449721,0.1561106027477912
605,KFYP, , ,2013-07-23,-0.00215637716670658,0.008644427685285061,0.026915532985448687,0.06385063046792938,0.23673879148309207,0.336254689134063,-0.002666896965265897,-0.004754118290261511,0.7351404986535712,-0.025453066324703344,0.07879907247161655,0.18878454271324152
606,FLQL, , ,2017-06-26,0.0,-0.0023049029220197914,-0.009604233814722862,0.0015366019480131943,0.05946574076468658,0.14954278074172733,-0.0017915645068359298,-0.007800119259833593,0.1296384070627723,0.017072323983817972,0.06252383397879946,0.13985171667605045
607,COM, , ,2017-03-30,0.0027977495421067644,-0.001992772552259048,0.007931502879347407,-0.01721788606025243,-0.0653645957577681,-0.02500815207212459,0.003293525595316149,-0.001641361281493836,0.16784912400680896,0.011132595073312768,0.04774824804848632,0.13457500458516525
608,ESGN, , ,2016-07-21,0.0,0.0,0.0,0.03691942700835704,0.02535446611472003,0.2522999802702248,-0.0027377853891361603,0.004863118394030197,0.30033174184300004,0.011922492153896735,0.03300627190019312,0.16892071538835296
609,ESNG, , ,2020-02-11,-0.004520793652414867,0.0023583672093066,0.00785462992450503,-0.2120178340608082,-0.011791761113504773,0.1729963095483411,-0.002086851221875907,0.006477572216027072,-0.20516667999565563,-0.2677241736204833,-0.07467540352228619,0.22465081410854104
610,HYGH, , ,2014-05-29,0.0,0.0007992260667100126,0.00699552839970119,0.0100436075716559,-0.0060343172908225995,-0.010873861156350695,0.0016581847527969984,0.0012202128750233854,0.5071511449264157,0.02474542212053188,0.021613217417860042,0.12488035051533553
611,IBMQ, , ,2019-04-18,-0.0013944162103658453,0.0007975357753045031,0.003989318611325787,0.01974834131064318,0.06368589427505333,0.07080780910426054,-0.0011104110848488835,0.00017539755167117477,-0.07486031955868688,-0.021179553598959844,-0.011431592975295835,-0.0168450703758507
612,USXF, , ,2020-06-18,-0.007812529685906622,-0.00039368704313225145,-0.002362197822525225,0.06279535029154748,0.11742483033297457,0.07080780910426054,0.0064552236049479905,-0.005418519844269332,-0.1456765518865638,0.046223683886091216,0.10816140691571441,-0.0168450703758507
613,TMDV, , ,2019-11-07,-0.006089956119128215,-0.0006253578641032265,-0.004126675235622601,0.015130521260058316,-0.21928092576114389,0.009876730438781456,-0.0018813431584442375,0.002549936765611438,-0.13193814805097348,0.01940331168674647,-0.22961499807908103,0.1625312554291769
614,DMRL, , ,2017-08-02,-0.0011961996306527611,-0.002195408564501733,0.0021956485960514804,-0.010977922938190998,0.0738107416838869,0.128954149733441,-0.0023188405193834694,-0.0019139774219828487,0.11371362384380479,0.0,0.07918909782144867,0.15938583803015938
615,CBON, , ,2014-11-11,0.006791852642043628,-0.002777751680034579,-0.0071427374002704935,-0.018651197398233066,-0.01991531067398311,-0.012511994983338326,-8.246463974748153e-05,0.00016522101214233587,0.41468890122395186,-0.0018138409027952385,0.040997971519614484,0.03709278599443944
616,BSCL, , ,2013-07-17,-0.002483817145804701,0.0009961763626755715,0.0,-0.015437618406994646,-0.0016471408100019458,0.07367816834619023,0.0002993292649320356,0.005386741292407349,0.7476024335690608,-0.008678546954734134,0.07843477262687015,0.19539462012877462
617,SDCI, , ,2018-05-04,0.0,0.005853401881663611,0.007204166755552022,0.004952804537590838,-0.06175985516303428,-0.14013228228380503,0.01686185503188442,0.0041773505313145165,0.01851288713297783,0.03797455010185158,0.0926225177753559,0.11413317163598147
618,PAK, , ,2015-04-23,0.0006472640132877405,0.01099615004543475,-0.0006468323556138023,-0.03195342162061532,-0.03848648484789363,-0.11273143928543528,0.005401114352139302,0.0012638799127540068,0.34364281709291444,0.005135084645788046,-0.06413847892858182,-0.008710160503321518
619,NETL, , ,2019-03-22,-0.009836707869244843,0.0014077853620479974,0.020512302033530938,-0.0021719528450818704,0.06768419431541473,-0.33532446177238573,-0.015910925468688997,-0.0005470448006639206,-0.03887126837296695,0.04935570385315047,0.07011040567403781,-0.1800170531818609
620,FDMO, , ,2016-09-15,0.009016244526452333,-0.005162940734084631,0.011199378351165246,-0.004368838179864665,0.049556793303673574,0.15594981259116003,0.010482843980454959,-0.003929673292906388,0.30288651269243894,-0.006223538711904508,0.08321309465791482,0.1830527425666566
621,EWEB, , ,2020-11-12,-0.020687342119989682,0.040390827323789624,0.004059727192579743,0.04314318140581164,0.049556793303673574,0.15594981259116003,-0.00607076620930902,0.013225596821059726,-0.25983595846056773,0.0475358189871018,0.08321309465791482,0.1830527425666566
622,BKLC, , ,2020-04-14,0.012268809578994455,-0.020566833376452265,-0.004456508650318547,-0.003002025548667797,0.20968733424252894,0.15594981259116003,0.0087805970704109,-0.02194438070823923,-0.04966512167583115,-0.003861688924736706,0.21583474052155416,0.1830527425666566
623,BCD, , ,2017-03-31,-0.0015974805936423975,0.0035999413016620796,0.007400012336545858,-0.01559998503016824,-0.015199964953357736,0.043355218067597345,-0.0007143293108258231,-0.0022872710982626554,0.16976913777784408,0.012723243806078699,0.04810626945350438,0.11048985111491505
624,EMNT, , ,2019-12-12,-0.0002999141207010725,0.0005700761091949058,0.0007998754335600822,0.0036518852117461975,0.003481901984303981,0.022585658241234485,0.008035677300375577,0.0005386094961126187,-0.15662498913044576,0.03785408307461835,-0.1270195128223809,0.1998323486664273
625,EMDV, , ,2016-01-27,0.007940439227848595,0.006154639208062029,0.03815863580967771,0.04357441284003727,0.1571392054102616,0.21644249422730777,-0.00854935703883375,0.00435674530863106,0.5199378409533455,0.03712457078650355,0.1377708860076874,0.2636684441413033
626,USAI, , ,2017-12-13,0.0007984214919289911,0.01475855575835916,0.01475855575835916,0.08939447928555433,-0.04543521440254672,-0.059628604843004585,-0.0015185415281864234,-0.004688921641135879,0.02813291591272149,0.0423759822433889,0.00011715908956033694,0.004755942779705258
627,CWS, , ,2016-09-21,0.0031809115276133504,0.01030520717527561,0.003963541221259748,-0.013079568452547763,0.06973018525293018,0.130789648874849,0.007542478968214361,0.007875702956873454,0.2927266100351449,-0.009746223418030997,0.06501116792961215,0.18104757122457915
628,KEMX, , ,2019-04-12,0.0,-0.0029608848667038723,-0.002131818213302772,-0.05984998561156518,-0.06316617351381948,-0.20948616600790515,0.00040878439978198067,-0.000934076196620337,-0.07685856770757016,-0.02428616485879853,0.007388637344801774,-0.05677845599694464
629,WBII, , ,2014-08-27,0.0,0.0035955400278804284,0.0007988691104632295,-0.012306358485908442,0.003859283654338297,0.011167183715003803,-0.0008363873884497108,-0.0013392350454717317,0.4417535707075497,-0.012380337300411548,0.003249332750011158,-0.013099350190844739
630,IMTM, , ,2015-01-27,0.0,-0.003042867365846469,-0.003042867365846469,0.03385318299426854,0.04108025784751801,-0.07653742915113881,-0.002391302829720887,-0.013307992535993574,0.4115445978319092,0.04281696143910407,0.04281717215975611,-0.06018715646387707
631,FDLO, , ,2016-09-15,0.009248071350021814,-0.004302593141014777,0.006773216094213108,-0.009163118958861238,0.052322303875512066,0.15458133888809544,0.010482843980454959,-0.003929673292906388,0.30288651269243894,-0.006223538711904508,0.08321309465791482,0.1830527425666566
632,FLEE, , ,2017-12-18,-0.001260322519965884,-0.0007098195504842142,-0.0016958896493890485,0.055890948619612635,0.012109091735277522,-0.14126811633133696,0.0011293303442523328,-0.004010965234523156,0.016856700236767885,0.04403419268420339,-0.008956007501761842,-0.044948232094765395
633,AGT, , ,2017-04-27,-0.0058588823530038026,0.0006813784722230487,0.015916228594895943,0.07388838465179437,0.041975483622695764,0.20091559134880765,-0.0004934958685853807,-0.0031735332746595235,0.15417688117536965,0.008815893488375526,0.031302285821538156,0.1335566109494939
634,GHYG, , ,2012-04-09,0.0,0.0001997107905189477,-0.004000681267624762,0.017603344796549125,0.04353054674121504,0.12450752522351483,0.0013473862221209387,-0.017981969821144528,1.1968408761888147,-0.01149856526196913,0.01854003585396624,0.17652967757994587
635,IEUR, , ,2014-06-12,0.0014033619351496718,-0.0008008505002977673,0.009609655968889408,-0.01801821953222671,-0.13373359968457343,-0.03578773171471572,-0.005757976670943021,0.0028524717304792002,0.49516570064008936,0.022375523636402495,-0.01387428143217162,0.11356146857467331
636,BIBL, , ,2017-10-31,0.0003988922618096691,-0.0011962344785290124,0.0069775962769582645,0.021331772664938686,0.09096241863872745,0.016860572438231802,-6.562919843045023e-05,0.0006558098409803481,0.06386247432584935,0.02983415973067105,0.07958825221595234,0.05240581309673642
637,CFO, , ,2014-07-02,-0.009474199613163425,0.004295407351027514,-0.001431960033707047,-0.02920939638086162,0.027245297022974402,0.07337069634906923,-0.000677170943198746,0.00533685299913933,0.45897407694985537,-0.029224769648109605,0.027307393948105885,0.07133733869559644
638,ASGI, , ,2020-07-29,-0.04292921751886314,-0.0010555402228111799,0.029287431036345346,0.012664823834369843,0.017335700773579044,0.07337069634906923,0.010318064021501483,-0.0031060209644474535,-0.18660281658763656,0.06917249300256834,0.16299789915150065,0.07133733869559644
639,FCTR, , ,2018-08-02,0.00706062856929468,0.001939357571814293,0.0073592281953827055,0.03127655023834475,-0.07224891923843291,0.08732439108465351,0.011206848205527198,0.0035154227851259545,-0.04488825037209321,0.029494076831516836,-0.07013602575004652,0.04446297385205278
640,JHMH, , ,2015-09-30,0.009880599508942156,0.007337850692837655,0.006114861530674087,0.06726448819913644,-0.058669346325735505,0.11332223813337694,0.006184264803815509,0.00237060118773047,0.4796715941291616,0.0846431120877762,-0.04557855561646418,0.1504803088643889
641,FPXE, , ,2018-10-18,0.0,-0.01761883436760281,-0.040042805380915536,-0.04217831592337962,0.011745995322919978,0.09404378140281744,-0.010969682173295525,-0.0023286256670491667,-0.022068706428295393,-0.01152040004944166,0.02361414849830612,0.08928273541007892
642,VFMO, , ,2018-02-16,0.0028442304465812196,-0.007219231952449445,0.0029652523605407932,0.02283107186794453,0.04086629573451561,0.016817683664805072,0.0038548270958302933,-0.006255432085523482,0.0006918610864041774,-0.0009908343095774708,0.0022771561451895295,0.03741268453156166
643,GSEW, , ,2017-09-15,-0.0036782176476619632,0.001969113642408926,0.001969113642408926,0.026581344372827775,0.13209691021120107,0.15740335041555165,0.002435069123843725,0.002698951678064665,0.09936000008752877,0.02672671144860761,0.13935684904940948,0.18648489115515643
644,ENFR, , ,2013-11-01,0.0008000183105469905,0.0023977600348958905,-0.0035973037426825227,-0.008793182246099596,0.05429242237171472,0.1962021800900251,0.0018021667538297148,0.0038816651172670635,0.6521049417569369,0.019503854535553478,0.05881368829545108,0.15501536848689046
645,VCEB, , ,2020-09-24,-0.00013372367034514276,-0.0011375565904381268,0.0007359271635334341,0.0008295346353803801,0.006837451035696773,0.1962021800900251,0.007249469968573008,0.017146464460194855,-0.1855297661984291,0.07657697127843788,0.2214396422289715,0.15501536848689046
646,GSST, , ,2019-04-17,-9.998136884170616e-05,0.0020990822026258904,0.003198986214996591,0.005598363158322517,0.016758219431046495,0.017247178970958732,-0.0076175934715062565,0.0015236269606448971,-0.07345075179920402,-0.012949768721855603,-0.0053888056619944,-0.043555186131831736
647,FDEM, , ,2019-03-01,-0.0027676485025198705,-0.006113874133493069,-0.017416211455757336,0.010596212733184895,0.008156873243637675,-0.04656118612198923,0.0003613004906408701,-0.004454635427011633,-0.04462897957557599,0.018841802395449303,0.06637274623791001,0.05876446739148111
648,DWLD, , ,2017-01-12,-0.0035010379907529643,4.945280321555501e-05,-0.0068780859965033025,0.01761591777525906,0.12029288195160781,0.37445076037982994,-0.0008891820666993011,0.00259564445535565,0.21876602605311635,0.027367586290213408,0.058344658208711264,0.23346269001410414
649,ZHOK, , ,2018-09-19,0.0,0.001972050610261178,0.001807746225410245,-0.07904679311935425,0.02519203448096996,0.008255350107637005,0.00028938627062147226,0.007579198540481613,-0.07257339888219394,-0.051644417952349086,-0.07687576972269172,0.04048887884256791
650,DEMZ, , ,2020-11-04,-0.003474533718628048,0.020728869687557383,0.03252611193408761,0.07489128229571462,0.02519203448096996,0.008255350107637005,0.007679998271096666,0.02004358365331016,-0.23833366358143682,0.0890329683624338,-0.07687576972269172,0.04048887884256791
651,EAOA, , ,2020-06-18,0.0,-0.0017854926715736852,-0.012187589368311103,0.04459422515088818,0.07975003252481927,0.008255350107637005,0.0064552236049479905,-0.005418519844269332,-0.1456765518865638,0.046223683886091216,0.10816140691571441,0.04048887884256791
652,OEUR, , ,2015-08-19,-0.0015948567902868138,-0.009584479258631151,-0.06389761744342737,-0.05682712524975608,-0.0552414647321221,-0.021932338616932334,-0.0036138528780410573,-0.021600798341421812,0.3638667436557945,-0.053840538576412356,-0.013683894477115932,0.059802580981785036
653,FIVA, , ,2018-01-25,-0.009723843208963134,0.002356693376133201,-0.018067625225722694,-0.03248229325890861,-0.06746682096493972,-0.14348840590143064,-0.003451775488117037,0.010271910286074437,-0.03510476019453512,-0.02042388062854672,-0.016667618952047603,-0.0458430822548902
654,PTLC, , ,2015-06-12,-0.0020056616043763187,-0.004823075503820107,0.011656015421535937,0.006430902268501182,-0.0526526024732521,-0.10342916418024273,-0.003168579948096606,-0.004291041036968091,0.351544426394822,0.0070993213613985695,-0.03301747017227785,0.004661815283270032
655,ATMP, , ,2013-03-13,-0.0028033518922357947,-0.004417602235996743,-0.004819310260087861,0.04176743465602839,0.08298609369131005,0.13631553210539016,0.0011852237177583103,0.005811667072174398,0.9025058483047728,0.019977865906016357,0.09830207452695228,0.23561525302261033
656,JOYY, , ,2019-12-31,0.0009145414517677253,0.013466735154208598,0.012195608428896332,0.017002263323304012,-0.01839283252716717,0.33541665864479375,0.004529983512473468,0.007957942712554456,-0.1732451459733717,-0.001167234046964838,-0.09638962150712249,0.19780231534605863
657,UDEC, , ,2019-12-02,-0.0015151139680561476,-0.0037557256636502334,0.0024658052050066104,0.015402129284081578,-0.039795135132319026,0.07018203457076555,-0.009977746875717286,-0.006134747296432375,-0.14235083912448254,0.04562347539285461,-0.12369531099361086,0.19779308541180085
658,FYLD, , ,2013-12-03,0.003214139239365643,-0.006007208043475765,-0.0028033637536220013,0.03232243653813072,0.04355316757978711,-0.04057280031973787,-0.00018566985731693908,-0.0007430796024930908,0.620498965655772,0.024094245233525324,0.025835785133150324,0.15851504714019593
659,JPME, , ,2016-06-21,-1.1102230246251565e-16,0.006057120304949759,-0.04083626924385064,0.03497463565831782,0.010824605817915778,0.16972330246616485,-8.098895733177347e-05,-0.00234823708625731,0.3495218072507529,0.037828858455792425,0.027631675171818193,0.19201075590361572
660,WFHY, , ,2016-04-27,-0.001995977588157949,0.0069999461188225975,0.005800238639534383,0.004325917427195902,0.04472888854347956,0.08565314502829957,0.003415174479433958,-0.009157195544181818,0.350505903098858,-0.00170171071589853,0.053004841293735616,0.16969097438764758
661,QRFT, , ,2019-05-21,0.0028101041851869013,-0.0028022097268233237,-0.024819860544235572,0.04347482735751407,0.04375498366630515,0.15797833193834454,0.0033873658463023926,-0.0037905214036113577,-0.06346308515148902,0.03135596703733956,0.03420333200141257,0.021121055932560306
662,WWOW, , ,2020-12-17,-0.00039386487287251803,0.01075652979473296,0.024389338416790807,0.073246699020451,0.04375498366630515,0.15797833193834454,0.0018049326057512083,-0.0038735275822091575,-0.3094315630403023,0.04193314737157028,0.03420333200141257,0.021121055932560306
663,EEMO, , ,2012-02-24,0.0,-0.017842970923717782,0.011895418663259383,-0.05749401742086835,-0.16690979538757367,-0.06248165539611206,-0.0009821265151302994,0.0014740615125163892,1.2159396463994603,0.036209227197228744,0.007191342733526174,0.11849379318436215
664,HUSV, , ,2016-08-25,0.0,-0.007000116187443228,-0.006500115123826755,-0.007500117251059812,0.014851226891791303,0.11429613049217391,0.0021028371128943846,-0.002720046581743407,0.2884068096179606,-0.009466628908544328,0.05847317975471378,0.13985428587493387
665,SLT, , ,2018-05-16,0.0039856668338607015,0.002778782577942396,0.00039696893970608826,-0.002381970264371591,0.02381891951304005,0.013869870777956539,0.005093434607432945,-0.00012372273596306105,-0.005469138798697815,0.025771049988340344,0.0757675065691823,0.06714413085074922
666,BLES, , ,2017-02-28,3.9738007693745914e-05,0.011111027302908694,0.006349345856027755,0.019444441256089018,0.044226025693517856,0.16903612496087206,-0.0021323693691933654,0.013889671966379913,0.17049789594197073,-0.0012367835287506734,0.030942420428583972,0.17338337470312304
667,ESEB, , ,2020-03-02,0.007781287069371867,0.005294491394228995,-0.02051640349597572,-0.15420267979475966,-0.03374755838666965,-0.022384006780057364,0.033945032310312095,-0.027284802114162954,-0.13578616995373338,-0.1731759637641851,0.02455299336554595,0.32642052635784324
668,HYZD, , ,2013-12-18,-0.003189789631156903,0.0,0.002201293807842397,0.0042033937053878034,0.01788003488539469,-0.03976120015918583,0.015588591815132835,-0.0015627193471454692,0.6038172458741489,0.02232547419286446,0.04327649597795902,0.12163049863763842
669,JJU, , ,2018-01-18,0.0,0.0,0.0,0.013385832980085777,0.03267716284139377,-0.15039369103129363,-0.0015133172192388633,0.005698828620151142,-0.020480747212463735,-0.02115796992281105,-0.024346288040648534,-0.04205897150468707
670,HFXI, , ,2015-07-22,-0.0015182533551622024,0.00354756325519201,-0.0040551378651341174,-0.04865721893240782,-0.04637643134220337,-0.08661789719675062,0.003980891768108119,-0.006026857497566707,0.3419106452402143,-0.037351478722233544,-0.010686226798308107,0.03569899420605416
671,NVQ, , ,2020-12-03,0.0006716791277350254,0.02061041232049088,0.013503381382235169,0.054808351678517386,-0.04637643134220337,-0.08661789719675062,0.0008733335334547565,0.010562607274337,-0.29321559478438775,0.025510409721231087,-0.010686226798308107,0.03569899420605416
672,CEFA, , ,2020-12-23,0.0,0.009938240147410848,0.028475043577923964,0.04479521911537532,-0.04637643134220337,-0.08661789719675062,-0.002930345026647463,0.0031649724376607846,-0.3067775530426958,0.042365579394860076,-0.010686226798308107,0.03569899420605416
673,PGAL, , ,2013-11-13,-1.1102230246251565e-16,0.0,0.016053425360939233,0.029431551816158974,0.19598647230747002,-0.19999995104220136,0.014714288073316428,0.004397198010871017,0.6324758052566866,-0.002058226602649871,0.048045704214551455,0.15413750906571777
674,IVAL, , ,2014-12-17,0.006783722263241865,0.01704327890042845,0.01466531164445728,-0.004055221760818406,0.1087004619660823,-0.022190417351561464,0.016261524298364805,0.02275204546766041,0.42989803488955314,0.005633721240908551,0.05797338730753787,0.04060574119149818
675,GBGR, , ,2020-07-24,0.007121026995677626,0.011363627587421377,0.015151406911529053,0.06909086731612524,0.13752083297935935,-0.022190417351561464,-0.0011733398437498987,0.007955940573572517,-0.17496303419771897,0.06866722107159107,0.1644158746361717,0.04060574119149818
676,PBSM, , ,2017-09-25,-0.002932992716997429,0.0,0.01486737730891341,0.0371680293605785,0.10469954521865343,0.19650706534862827,-0.0004716446651509276,0.0003045520363118559,0.09839654336718251,0.030091621408368407,0.10640683036101772,0.1881172890452436
677,FRLG, , ,2018-04-03,0.011380419533082664,0.029381116859697354,0.02542190796699373,0.0552823460125047,0.2709938903639033,0.1624296290125562,0.007097716259070186,0.01170336292665164,0.04050856614258325,0.01118590356616167,0.09979592612333055,0.10950359627524531
678,SPQQ, , ,2020-07-01,0.0003967587789881488,0.0040460716596539825,0.019357387589209463,0.03815955212378186,0.11142401467399088,0.1624296290125562,0.002492643612058698,0.0052491542708239525,-0.14624304558007417,0.05232627991150407,0.1437065802802484,0.10950359627524531
679,HEWC, , ,2015-07-01,0.0,0.0,-0.10105938277382331,0.0012225314647422714,-0.034637274943966845,-0.028619984729440162,-0.0014391964948827773,-0.0014162439981247887,0.36182509864374257,0.01041402520004886,0.005611847359811906,-0.0012611951313029612
680,DEFA, , ,2016-04-26,0.0,0.0,0.0,-0.011663475964836523,0.006015358616942246,0.13033494777784993,0.0004060996741102052,0.0017861435893562483,0.3529181005600659,0.00016251745598383494,0.048275224590843546,0.1712015028623337
681,GSJY, , ,2016-03-04,0.0011407105519316563,-0.014052392498532185,-0.026205924168438144,-0.04679081071327729,0.04049865736543068,0.11010425835988147,0.002127840705979711,0.0022082016694915385,0.42221435876023095,0.023057667878032984,0.08789827353760238,0.22439764898213377
682,EFIV, , ,2020-07-29,0.006225156311006064,-0.0029288374526179606,0.017506922700961214,0.0820719076169365,0.14096399993276054,0.11010425835988147,0.010318064021501483,-0.0031060209644474535,-0.18660281658763656,0.06917249300256834,0.16299789915150065,0.22439764898213377
683,QAT, , ,2014-05-01,-4.043085401927993e-05,-0.00036406626257923236,0.013795078273761918,0.07168568396877761,0.07124060642179164,-0.019081258388204958,0.00124521381542686,-0.0008883518778762811,0.5366055950875626,0.021497610786111787,0.060614914141915,0.12454849313178906
684,HEWG, , ,2014-02-18,0.0008096578865310899,0.0,0.0012136474298900524,-0.04854362781201449,0.013753977449324495,0.12047041674109149,0.0018065629057055776,-0.007122653189676753,0.5658227341145736,0.014336002104390122,0.0627364302754796,0.14845012381836487
685,EDOG, , ,2014-03-28,-0.0011847859264789706,0.005535377741166414,0.008698838973794087,0.029260481425070317,0.08450816929716387,-0.016737587624524375,0.0013495413748958462,0.009074284685497425,0.5541390712855994,0.006918237242709235,0.03292336028179954,0.12723711479570254
686,SMLV, , ,2013-02-21,-0.0046783422963319055,0.008057649179033621,-0.0011751255368307456,0.03706878014131121,0.06048606368542053,0.22780706583056176,-0.004447920877588163,0.009271019016220183,0.9745435087244223,0.039875030483844665,0.08384143016345247,0.26045789928039453
687,JHMT, , ,2015-09-30,0.0008003384532555557,-0.004398259755761691,0.03758501135099901,0.09516183350737384,-0.07996966606014944,0.21180197009086443,0.006184264803815509,0.00237060118773047,0.4796715941291616,0.0846431120877762,-0.04557855561646418,0.1504803088643889
688,QQH, , ,2019-10-10,-0.00039699200753551267,0.01628276427938924,0.02672758351786242,0.07259727099470759,0.2931799464815181,0.4082884106857192,0.007343006704885857,0.011255114474070682,-0.08688462735222191,0.05458356112796148,0.15736849585753054,0.20026301191995977
689,PULS, , ,2018-04-10,-1.1102230246251565e-16,0.00010007058039307459,0.0005001895214258312,0.0027207761229144367,0.009494860048229858,0.027179006254206994,0.0037020606231783493,-0.004133618984133558,0.023370642098117678,0.01875976153216663,0.07772326059490675,0.09621281833352602
690,FIXD, , ,2017-02-16,-0.0009952836402720155,0.000995892178005775,0.005418969769812598,-0.00597772787479478,0.012950669411377902,-0.003677812341582376,-0.0009301343552875485,0.0011457513273405162,0.17678487397438092,0.009309478407336647,0.033610228117297414,0.17509734143061628
691,ECLN, , ,2019-08-21,0.0035802383891696543,0.0018828480913346546,0.006590016839181034,0.01313054377852274,0.0451024746599582,0.06872458608734111,0.000524668212738888,-0.000582673573386816,-0.08362929849439671,0.023365493011245908,0.10586601535635332,0.1685269083653922
692,ASHX, , ,2015-10-21,-0.00040876213848872744,0.034764786063636866,0.031901928031068394,0.08425353891084364,-0.15840556623589808,-0.02831403079922612,-0.010422716044271474,0.015213598118472449,0.4086753714603597,0.030176387592865117,-0.018184537962530944,0.0813758389261745
693,IBDP, , ,2015-03-12,-0.0015071734479887855,-0.0025157523803739368,0.0030192138609970165,0.013002276919181543,-0.019701497834493598,-0.0007315009921045057,0.00887553121858109,-0.005084606616833409,0.3782784502484453,0.016052901965703636,0.028486238346490556,-0.0382181545613145
694,SULR, , ,2020-11-18,-0.009549882132569576,0.007666175848109136,0.039713944432586024,0.130957129350588,-0.019701497834493598,-0.0007315009921045057,-0.010712266578304708,0.005936546386315689,-0.26908100283333514,0.05433107466692855,0.028486238346490556,-0.0382181545613145
695,TFLT, , ,2018-10-03,0.0,0.0,0.0,-0.03370786325890318,-0.008277360626259833,0.03469480711510542,-0.002426893417718401,-0.009093980175014615,-0.07559883338279794,-0.06510665686083117,-0.05216197881122586,0.0034451675747244614
696,IGEB, , ,2017-07-14,-0.00039738639054309743,0.0,0.003974805479330268,0.004372868041643274,0.009369637861834423,-0.010435517833185193,0.0033801753013311675,0.0004126978039840079,0.12014567273755317,0.0011001930382272818,0.05815170691009075,0.16412496694627254
697,SPXV, , ,2015-09-24,0.004043463448220486,0.0078028693048790565,-0.0020136197694301528,0.05834401571316272,0.01842281459696893,0.16238693451365682,0.0037326416368654858,-0.002214355076730179,0.4634172273009125,0.06517309844041907,-0.022329245500452788,0.1409548277535706
698,IBDQ, , ,2015-03-12,-0.0013046149605803192,-0.004120011447340977,-0.0018288858252969442,0.014268292817677608,-0.025998686576003793,0.004271298297152892,0.00887553121858109,-0.005084606616833409,0.3782784502484453,0.016052901965703636,0.028486238346490556,-0.0382181545613145
699,PLAT, , ,2019-05-29,-0.004658701115031194,0.004967817534173857,0.003654037293306045,0.060108296252137094,0.04298732350279644,0.21375611021035024,-0.0021313244483858185,0.0020136269379646965,-0.03505898511396899,0.051652968952135225,0.061687011808546854,0.09989022429641414
700,JPIN, , ,2014-11-10,0.00039730746331057,0.0026210565891480186,0.002561531083919988,-0.005758499134286388,0.0475768811026831,0.004618370291901819,0.002979644191863029,0.0008252367879328926,0.4158563545487224,-0.005446154162658368,0.0478261813046561,0.03534427232968995
701,CRAK, , ,2015-08-20,-0.02664649550329834,-0.040289418900075646,-0.0700415062666161,-0.0464878166156516,0.03176228565652539,0.02003304408216211,-0.014131388797064437,-0.029491539767221298,0.3939777764983592,-0.029162120298801275,0.018605783604219495,0.08647992858069387
702,COWZ, , ,2016-12-22,-0.0068081730464054635,0.0020162104662273528,-0.0006948635571885076,0.027608759303185515,0.055311708987253905,0.1972786521859291,-0.002679174097145798,0.0021639573571530235,0.2262237900702646,0.019476104361761726,0.060100400933752685,0.20367064866794027
703,SBUG, , ,2019-10-11,0.002564146062562944,0.006833420949111657,-0.007113151185503597,-0.03924234112713598,0.04995204570075584,0.4074488884457921,0.0010968851175803263,-0.0015570750174606074,-0.09704746153727262,0.04128931239236522,0.13289855890357183,0.19734764353001943
704,EWJE, , ,2019-03-07,-0.001517888255769595,0.0,0.003344589357369143,0.032228835342803075,0.023178834265840997,-0.01781592684423694,-0.006420858922495998,-0.0017848907698565508,-0.02322603574408777,0.05198240403526655,0.09367833120635716,0.10680346584356193
